,Unnamed: 0,iteration,game_name,game_params,init_time,total_time,times,level,load
67,67,7,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:24:22.096233472-04:00,52.2981157303,"[1.7908968925476074, 35.75915765762329, 44.39564919471741, 46.5789635181427, 51.96322774887085]",5.384264230728149,42.6047523021698
68,68,8,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:25:35.878010368-04:00,52.0242238045,"[1.775289535522461, 34.459415912628174, 44.105079650878906, 46.29010486602783, 51.67715382575989]",5.387048959732056,42.329790115356445
69,69,9,Apex,"{'move_time': 0.0, 'kill_mode': 'keyboard', 'window_names': ['Apex Legends']}",2022-03-19 23:26:49.379295744-04:00,51.5021357536,"[1.8004486560821533, 35.41171622276306, 43.84683156013489, 45.986743211746216, 51.16603446006775]",5.179291248321533,42.046382904052734
70,70,0,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:28:02.351112960-04:00,67.2446255684,"[1.7405686378479004, 28.24579882621765, 30.320865392684937, 32.386109828948975, 34.49237871170044, 64.75337362289429, 66.92048835754395]",32.428109645843506,28.580296754837036
71,71,1,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:29:32.273443584-04:00,61.1912255287,"[1.7570619583129883, 24.536749124526978, 26.64092493057251, 28.713243007659912, 30.778918266296387, 58.71440601348877, 60.86240196228027]",30.083483695983887,24.88386297225952
72,72,2,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:30:56.105170944-04:00,52.4499089718,"[1.759021520614624, 24.554819345474243, 26.62827157974243, 28.69467282295227, 30.777801513671875, 49.998472929000854, 52.1187961101532]",21.340994596481323,24.869250059127808
73,73,3,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:32:10.993084928-04:00,68.0921788216,"[1.758669137954712, 24.530566930770874, 26.622700214385986, 28.675776958465576, 30.75949263572693, 62.36347818374634, 67.76685643196106]",37.00736379623413,24.864031076431274
74,74,4,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:33:41.549260288-04:00,64.0416209698,"[1.794339895248413, 24.461531162261963, 26.54874539375305, 28.60021162033081, 30.687336683273315, 61.59810423851013, 63.71984267234802]",33.03250598907471,24.75440549850464
75,75,5,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:35:08.336220672-04:00,62.5750272274,"[1.7974574565887451, 24.50880193710327, 26.594339847564697, 28.668131351470947, 30.7492458820343, 56.92388987541199, 62.250386476516724]",31.501140594482422,24.796882390975952
76,76,6,CSGO,"{'process_name': ['csgo.exe'], 'move_time': 0.5, 'kill_mode': 'os', 'window_names': ['Counter-Strike: Global Offensive']}",2022-03-19 23:40:20.952295936-04:00,54.2423141003,"[1.7706313133239746, 24.71511697769165, 26.83324122428894, 28.92010259628296, 31.016331434249878, 51.779940605163574, 53.910202741622925]",22.893871307373047,25.062609910964966
