,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/level/0,/hdd/2/data/0,/hdd/2/load/0,/hdd/2/temperature/0,/hdd/2/factor/0,/hdd/3/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Used Space","Temperature","Used Space","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/16/2021 11:46:17,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2160,1928.57141,100,100,100,100,100,44,47,46,49,48,3904.45313,3904.45313,3904.45313,3904.45313,48.79922,41.3587761,0.379295081,2.57310867,100.114189,43.4997,6.902916,8.965965,53.0000038,1149,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:18,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2173.913,1942.446,100,100,98.4127,98.4127,99.2063446,45,48,46,47,47,3904.45068,3904.45068,3904.45068,3904.45068,48.89239,41.2657547,0.6399744,2.47357535,100.11412,43.4935,6.901932,8.966949,53.0000038,1148,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:19,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29.5,118,26.5,111,111,110,2156.54956,1939.65515,100,100,100,100,100,42,46,44,49,49,3904.45313,3904.45313,3904.45313,3904.45313,48.8486671,40.9789963,0.814541042,2.74648142,100.114189,43.92317,6.97011566,8.898766,53.0000038,1149,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:20,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,30,118,26.5,111,111,110,2156.54956,1925.82031,100,100,100,100,100,46,47,47,47,47,3904.449,3904.449,3904.449,3904.449,49.37664,41.3718262,0.861543953,2.820773,100.114075,44.0773773,6.994587,8.874294,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:21,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,47,29.5,118,26.5,111,111,110,2173.913,1939.65515,100,100,100,100,100,45,46,44,49,49,3904.45386,3904.45386,3904.45386,3904.45386,48.76319,41.24316,0.4526822,2.760856,100.1142,43.8165359,6.95319366,8.915688,54.0000038,1154,35,300,1050,0.950000048,1,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:22,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,26.5,111,111,110,2156.54956,1917.61365,100,100,100,100,100,43,45,48,47,47,3904.45142,3904.45142,3904.45142,3904.45142,49.1017342,41.43766,0.5520917,2.85087132,100.114136,43.9504547,6.97444534,8.894436,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:23,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2173.913,1953.69031,100,100,100,100,100,46,46,46,48,49,3904.45142,3904.45142,3904.45142,3904.45142,49.29362,41.87855,0.2412833,2.83757329,100.114136,43.7204247,6.9379425,8.930939,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:24,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2156.54956,1914.89368,100,100,100,100,100,41,46,46,48,48,3904.453,3904.453,3904.453,3904.453,48.93615,41.2756157,0.5727496,2.76571035,100.114174,44.02817,6.98677826,8.882103,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:25,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,46,30,118,26.5,111,111,110,2170.418,1939.65515,100,100,100,100,100,44,42,45,44,45,3904.45166,3904.45166,3904.45166,3904.45166,47.6175079,40.2235069,0.271120071,2.88480425,100.114143,43.9977837,6.98195648,8.886925,53.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:26,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2156.54956,1931.33044,100,100,100,100,100,46,45,45,47,49,3904.45166,3904.45166,3904.45166,3904.45166,50.06367,41.9993973,0.9807583,2.797769,100.114143,44.10822,6.999481,8.8694,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:27,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2153.11,1928.57141,100,100,100,100,100,43,45,46,49,46,3904.454,3904.454,3904.454,3904.454,49.0850334,41.38353,0.535150766,2.86314154,100.114204,44.67989,7.09019852,8.778683,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:29,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,0.992000043,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,30,118,26.5,111,111,110,2156.54956,1917.61365,100,100,100,100,100,40,44,47,48,47,3904.44922,3904.44922,3904.44922,3904.44922,48.9437675,41.1267166,0.735403061,2.77131224,100.114082,44.40094,7.045933,8.822948,53.0000038,1152,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:33,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2173.913,1945.245,100,100,100,100,100,45,47,47,48,48,3904.45264,3904.45264,3904.45264,3904.45264,47.9271622,40.49586,0.3955864,2.643093,100.114166,44.09651,6.99762344,8.871258,53.0000038,1155,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:34,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,47,30,118,26.5,111,111,110,2170.418,1942.446,99.64413,100,100,100,99.91103,44,46,43,48,47,3904.45264,3904.45264,3904.45264,3904.45264,47.08045,39.96606,0.117706642,2.55401,100.114166,44.37438,7.04171753,8.827164,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:37,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,47,30,118,26.5,111,111,110,2160,1928.57141,100,100,100,100,100,42,48,46,49,48,3904.452,3904.452,3904.452,3904.452,48.42083,40.82392,0.600231,2.487682,100.114151,44.44688,7.05322266,8.815659,53.0000038,1149,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:38,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,47,30,118,26.5,111,111,110,2166.934,1931.33044,100,100,100,100,100,42,45,46,48,48,3904.45166,3904.45166,3904.45166,3904.45166,47.3957367,40.1037636,0.3463267,2.45205116,100.114151,44.286972,7.02784729,8.841034,53.0000038,1148,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:41,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2173.913,1953.69031,100,100,100,100,100,44,44,46,48,49,3904.45215,3904.45215,3904.45215,3904.45215,48.508297,41.0903664,0.409524858,2.50648642,100.114159,44.1212769,7.00155258,8.867329,53.0000038,1150,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:42,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,47,30,118,26.5,111,111,110,2173.913,1942.446,100,100,100,100,100,46,47,48,49,50,3904.45215,3904.45215,3904.45215,3904.45215,48.63035,41.16763,0.477291018,2.50327659,100.114159,44.3762054,7.04200745,8.826874,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:44,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,30,118,26.5,111,111,110,2156.54956,1928.57141,100,100,100,100,100,45,49,48,49,48,3904.45337,3904.45337,3904.45337,3904.45337,48.94395,41.574276,0.350813717,2.58412433,100.114189,44.07709,6.994541,8.87434,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:45,39.6078453,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2170.418,1953.69031,100,100,100,100,100,45,48,45,50,50,3904.45239,3904.45239,3904.45239,3904.45239,49.640316,41.56194,0.9892604,2.67515683,100.114166,44.4638519,7.055916,8.812965,53.0000038,1153,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:46,39.2156868,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2153.11,1917.61365,100,100,100,100,100,44,45,44,47,45,3904.45166,3904.45166,3904.45166,3904.45166,49.0490379,41.47342,0.512042463,2.695148,100.114143,44.1975479,7.01365662,8.855225,54.0000038,1154,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:47,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2166.934,1953.69031,100,100,100,100,100,47,49,48,50,50,3904.45142,3904.45142,3904.45142,3904.45142,49.895134,42.132412,0.780980647,2.58563542,100.114136,44.5456543,7.06889725,8.799984,54.0000038,1149,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:48,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,30,118,26.5,111,111,110,2156.54956,1917.61365,100,100,100,100,100,44,46,49,47,47,3904.451,3904.451,3904.451,3904.451,49.6557961,42.07098,0.491669565,2.624819,100.114128,44.2412758,7.02059555,8.848286,54.0000038,1148,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:49,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,44,30,118,26.5,111,111,110,2166.934,1928.57141,82.8125,82.8125,95.3125,93.75,88.671875,35,44,39,44,43,3904.45435,3904.45435,3904.45435,3904.45435,40.7810364,33.150322,0.643572748,2.52500558,100.114212,44.4363251,7.051548,8.817333,54.0000038,1149,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:50,34.9019623,100,49.80392,49.80392,49.80392,49.80392,0.504,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,40,30,118,26.5,111,111,110,2173.913,1942.446,59.375,54.6875,64.0625,81.25,64.84375,30,31,29,31,32,3904.45142,1701.94043,1701.94043,800.913147,30.2449245,22.8969173,0.511999547,1.77969313,100.114143,43.1806831,6.852291,9.01659,55.0000038,1150,35,900,1050,1.17500007,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:51,32.9411774,100,49.80392,49.80392,49.80392,49.80392,0.480000019,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,32,30,118,26.5,111,111,110,2156.54956,1939.65515,41.53846,19.9999981,13.8461533,18.4615364,23.4615383,28,29,27,29,29,800.912842,800.912842,800.912842,800.912842,15.5092678,8.165574,0.472662717,1.54823589,100.114105,26.9604645,4.278324,11.5905571,54.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:52,26.6666679,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,28,30,118,26.5,111,111,110,2156.54956,1925.82031,4.6875,6.25,3.125,6.25,5.078125,26,28,26,27,29,800.9132,800.9132,800.9132,800.9132,7.9002347,1.0782249,0.178952157,1.03847134,100.114151,26.9335938,4.2740593,11.5948219,53.0000038,1150,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.9648,48.7925873,28,1.57036555,0.007537842
12/16/2021 11:46:53,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,28,30,118,26.5,111,111,110,2156.54956,1914.89368,3.125,3.125,1.58730149,6.25,3.521824,27,28,25,27,28,800.913269,800.913269,800.913269,800.913269,7.927078,1.07690871,0.16724208,1.04226887,100.114159,26.9429474,4.275543,11.593338,53.0000038,1151,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:46:54,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,28,30,118,26.5,111,111,110,2156.54956,1928.57141,4.615384,3.076923,1.51515007,9.230768,4.609561,26,27,25,26,28,800.9132,800.9132,800.9132,800.9132,7.890894,1.10740018,0.09454953,1.03500223,100.114151,26.9425278,4.27547836,11.5934029,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:46:55,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,28,29.5,118,26.5,111,111,110,2173.913,1931.33044,1.53846145,3.076923,1.53846145,6.153846,3.076923,26,27,26,26,28,800.913147,800.913147,800.913147,800.913147,7.944375,1.09981942,0.157211468,1.0426898,100.114143,26.91748,4.27150345,11.5973778,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:46:56,20,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,29.5,118,26.5,111,111,110,2173.913,1948.052,1.5625,3.125,1.5625,6.25,3.125,27,27,26,26,28,800.9132,800.9132,800.9132,800.9132,7.923847,1.07914758,0.158597156,1.04327,100.114151,26.8840179,4.26619339,11.6026878,53.0000038,1156,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:46:57,20.7843132,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,29.5,118,26.5,111,111,110,2156.54956,1928.57141,6.25,3.125,6.25,9.375,6.25,26,28,25,26,28,800.9132,800.9132,800.9132,800.9132,7.98161125,1.11982739,0.169438764,1.048296,100.114151,26.8841629,4.26621628,11.6026649,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:46:58,20.7843132,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,29.5,118,26.5,111,111,110,2160,1939.65515,4.6875,4.76190472,3.125,4.6875,4.31547737,26,27,26,26,28,800.9132,800.9132,800.9132,800.9132,7.91416836,1.07147,0.155212089,1.03790069,100.114151,26.88073,4.265671,11.60321,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:46:59,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,27,29,118,26.5,111,111,110,2166.934,1939.65515,1.5625,0,1.5625,6.25,2.34375,26,27,25,26,28,800.9135,800.9135,800.9135,800.9135,7.865855,1.00296593,0.174518988,1.03479636,100.114189,26.8776474,4.2651825,11.6036987,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:47:00,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,29,118,26.5,111,111,110,2170.418,1939.65515,7.8125,1.5625,4.6875,6.25,5.078125,26,27,25,26,28,800.9129,800.9129,800.9129,800.9129,7.96469736,1.06151724,0.2189505,1.04599535,100.114113,26.8736115,4.26454163,11.60434,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:47:01,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,29,118,26.5,111,111,110,2149.68164,1939.65515,3.125,0,3.125,4.6875,2.734375,26,27,25,26,28,800.913269,800.913269,800.913269,800.913269,7.86581945,1.02857208,0.149309829,1.03617132,100.114159,26.8736343,4.26454544,11.6043358,53.0000038,1155,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:47:02,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.992000043,0.15200001,0.128,0.136,0.120000005,0.136,27,29,118,26.5,111,111,110,2170.418,1928.57141,4.6875,0,3.125,4.6875,3.125,26,27,25,27,28,800.913147,800.913147,800.913147,800.913147,7.824907,0.970976949,0.160076156,1.041787,100.114143,26.87558,4.26485443,11.6040268,53.0000038,1155,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:47:03,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,28.5,118,26.5,111,111,110,2170.418,1953.69031,6.25,0,1.5625,4.6875,3.125,27,27,25,26,28,800.9132,800.9132,800.9132,800.9132,7.77755642,0.9323914,0.159822837,1.03759742,100.114151,26.86573,4.26329041,11.6055908,53.0000038,1156,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:47:04,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,28.5,118,26.5,111,111,110,2153.11,1914.89368,4.6875,3.125,1.5625,4.6875,3.515625,26,27,25,26,28,800.9135,800.9135,800.9135,800.9135,7.778291,0.92234993,0.167727768,1.03826237,100.114189,26.86628,4.263378,11.6055031,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:47:05,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.42400026,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,28.5,118,26.5,111,111,110,2173.913,1953.69031,1.5625,3.125,1.58730149,7.8125,3.521824,26,27,25,26,27,800.9129,800.9129,800.9129,800.9129,7.76094151,0.921572566,0.159039646,1.037622,100.114113,26.8638763,4.26299667,11.6058846,53.0000038,1153,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
12/16/2021 11:47:06,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.39200002,1.016,3.40800023,3.40800023,1,0.15200001,0.992000043,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,27,28.5,118,26.5,111,111,110,2156.54956,1917.61365,4.6875,0,4.615384,4.6875,3.49759459,26,27,25,26,28,800.9135,800.9135,800.9135,800.9135,7.811303,0.9775266,0.141564712,1.03927553,100.114189,26.86515,4.263199,11.6056824,53.0000038,1154,35,300,1050,0.950000048,0,34,47.4652672,30,38.4083824,100,487.984131,48.79138,28,1.57031643,0.007537842
