,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/level/0,/hdd/2/data/0,/hdd/2/load/0,/hdd/2/temperature/0,/hdd/2/factor/0,/hdd/3/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Temperature","Used Space","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/16/2021 06:54:39,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,25.5,111,111,110,2163.46143,1936.87231,100,100,100,100,100,42,44,46,48,48,3904.46,3904.46,3904.46,3904.46,54.0447655,40.71679,1.024239,2.723657,100.114357,46.37095,7.358551,8.51033,30,135,405.000031,270,1001,17,12,0,9,30,2048,891.875,1156.125,43.548584,13.7300005,2.9296875,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:40,36.8627472,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,29,118,25.5,111,111,110,2177.41943,1936.87231,100,100,100,100,100,42,47,42,48,47,3904.46216,3904.46216,3904.46216,3904.46216,53.29255,39.9527664,1.02344513,2.82305574,100.114418,46.7026138,7.4111824,8.457699,30,135,405.000031,270,1000,10,9,0,6,30,2048,891.875,1156.125,43.548584,13.4550009,2.9296875,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:41,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,25.5,111,111,110,2166.934,1936.87231,100,100,100,100,100,41,46,45,45,45,3904.46021,3904.46021,3904.46021,3904.46021,54.1778145,40.8654137,1.02365077,2.84934235,100.114365,46.4600639,7.372692,8.496189,30,135,405.000031,270,1000,23,14,0,11,30,2048,891.875,1156.125,43.548584,14.0180006,0,1326.17188,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:42,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,29,118,25,111,111,110,2180.937,1928.57141,100,100,100,100,100,42,45,43,48,48,3904.46216,3904.46216,3904.46216,3904.46216,53.6123619,40.26786,1.02381563,2.784394,100.11441,46.41186,7.36504364,8.503838,30,135,405.000031,270,1000,11,10,0,6,30,2048,891.875,1156.125,43.548584,13.5390005,0,313.476563,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:43,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,29,118,25.5,111,111,110,2160,1939.65515,100,100,100,100,100,40,46,46,49,49,3904.462,3904.462,3904.462,3904.462,53.9789543,40.59042,1.0238657,2.903239,100.1144,46.53634,7.384796,8.484085,30,135,405.000031,270,1000,17,12,0,9,30,2048,891.875,1156.125,43.548584,13.8250008,2.9296875,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:44,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,25.5,111,111,110,2163.46143,1925.82031,100,100,100,100,100,42,44,43,47,48,3904.45972,3904.45972,3904.45972,3904.45972,54.3596458,40.9717522,1.02369392,2.87751913,100.114349,46.5450859,7.38618469,8.482697,30,135,405.000031,270,1000,23,14,0,12,30,2048,891.875,1156.125,43.548584,13.8250008,2.9296875,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:45,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.40800023,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,25,111,111,110,2170.418,1950.86707,100,100,100,100,100,41,42,46,44,48,3904.46118,3904.46118,3904.46118,3904.46118,54.167923,40.87727,1.02219355,2.73639584,100.114395,46.88288,7.439789,8.429092,30,135,405.000031,270,1000,11,10,0,6,30,2048,891.875,1156.125,43.548584,13.5390005,0,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:46,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,25,111,111,110,2163.46143,1914.89368,100,100,100,100,100,44,43,45,46,46,3904.46118,3904.46118,3904.46118,3904.46118,54.7783775,41.31134,1.024285,3.09359264,100.114388,46.85192,7.43487549,8.434006,30,135,405.000031,270,1000,20,13,0,10,30,2048,891.875,1156.125,43.548584,13.8250008,2.9296875,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:47,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.40800023,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,25,111,111,110,2163.46143,1928.57141,100,100,100,98.46154,99.61539,41,47,45,43,45,3904.463,3904.463,3904.463,3904.463,55.5735168,42.1074028,1.02302492,3.1677618,100.114433,46.4034,7.363701,8.50518,30,135,405.000031,270,999,17,12,0,9,30,2048,891.875,1156.125,43.548584,13.9210005,2.9296875,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:48,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29,118,25,111,111,111,2163.46143,1936.87231,100,100,100,100,100,41,43,46,47,47,3904.45874,3904.45874,3904.45874,3904.45874,55.5821228,42.0002632,1.02319324,3.24204922,100.114326,46.4848938,7.37663269,8.492249,30,135,405.000031,270,1000,23,14,0,12,30,2048,891.875,1156.125,43.548584,14.2090006,0,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:49,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29,118,25.5,111,111,110,2177.41943,1939.65515,100,100,100,100,100,42,47,46,48,46,3904.462,3904.462,3904.462,3904.462,55.35631,41.89248,1.0235045,3.07404566,100.1144,46.5616264,7.388809,8.480072,30,135,405.000031,270,1000,23,14,0,11,30,2048,891.875,1156.125,43.548584,13.9210005,0,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:50,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,25.5,111,111,110,2156.54956,1923.0769,100,100,100,100,100,42,44,47,49,49,3904.46313,3904.46313,3904.46313,3904.46313,55.6491,42.1216431,1.02316964,3.19342923,100.114441,46.83805,7.43267441,8.436207,30,135,405.000031,270,1000,23,14,0,12,30,2048,891.875,1156.125,43.548584,13.9210005,1.953125,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:51,38.4313736,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,25,111,111,110,2166.934,1928.57141,100,100,100,100,100,45,43,43,48,48,3904.45874,3904.45874,3904.45874,3904.45874,55.5142441,42.0366058,1.02370119,3.13997,100.114326,47.1145,7.47654343,8.392338,30,135,405.000031,270,1000,20,13,0,10,30,2048,891.875,1156.125,43.548584,13.7300005,0.9765625,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:52,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,25.5,111,111,110,2173.913,1950.86707,100,100,100,100,100,42,44,46,48,46,3904.46313,3904.46313,3904.46313,3904.46313,55.45864,41.9697533,1.02346778,3.122564,100.114433,46.59122,7.393505,8.475376,30,135,405.000031,270,1000,17,12,0,9,30,2048,891.875,1156.125,43.548584,13.6340008,2.9296875,250.976563,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:53,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.016,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,25.5,111,111,110,2173.913,1914.89368,100,100,100,100,100,43,46,43,48,48,3904.46143,3904.46143,3904.46143,3904.46143,55.42716,41.9526,1.02400446,3.09087682,100.114395,46.6236954,7.39865875,8.470222,30,135,405.000031,270,1000,23,14,0,11,30,2048,891.875,1156.125,43.548584,13.9210005,2.9296875,903.3203,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:54,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29.5,118,25.5,111,111,111,2173.913,1914.89368,100,100,100,100,100,41,46,47,47,47,3904.461,3904.461,3904.461,3904.461,55.1267433,41.7432442,1.02344763,2.987762,100.114388,46.6966743,7.41024,8.458641,30,135,405.000031,270,1001,23,14,0,12,30,2048,891.875,1156.125,43.548584,13.6340008,2.9296875,0,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:55,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29.5,118,25.5,111,111,110,2163.46143,1936.87231,100,100,100,100,100,42,46,46,47,47,3904.46143,3904.46143,3904.46143,3904.46143,55.5521851,42.0301323,1.0232619,3.09953618,100.114395,47.0663452,7.46890259,8.399979,30,135,405.000031,270,1000,14,11,0,7,30,2048,891.875,1156.125,43.548584,14.0180006,0,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:56,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,25.5,111,111,110,2163.46143,1914.89368,100,100,100,100,100,44,45,47,47,47,3904.46143,3904.46143,3904.46143,3904.46143,55.264164,41.76496,1.02351177,3.14999223,100.114395,47.6024857,7.553982,8.314899,30,135,405.000031,270,1000,20,13,0,10,30,2048,891.875,1156.125,43.548584,13.9210005,0,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:57,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,29.5,118,25.5,111,111,110,2177.41943,1948.052,100,100,100,100,100,44,47,47,49,49,3904.46143,3904.46143,3904.46143,3904.46143,53.64817,40.30507,1.02609849,2.91322637,100.114395,47.4580345,7.53105927,8.337822,30,135,405.000031,270,1001,19,13,0,10,30,2048,891.875,1156.125,43.548584,14.114,0,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:58,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,46,29.5,118,25.5,111,111,110,2156.54956,1936.87231,100,100,100,100,100,45,45,45,48,48,3904.46069,3904.46069,3904.46069,3904.46069,53.8141136,40.3632469,1.02494967,3.0784173,100.11438,47.21277,7.492138,8.376743,30,135,405.000031,270,999,16,12,0,9,30,2048,891.875,1156.125,43.548584,13.8250008,0.9765625,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:54:59,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.56,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,47,29.5,118,25.5,111,111,110,2163.46143,1917.61365,100,100,100,100,100,43,45,47,49,49,3904.46167,3904.46167,3904.46167,3904.46167,54.3017845,40.90755,1.02311993,2.94184113,100.1144,47.3379631,7.512005,8.356876,30,135,405.000031,270,1000,11,9,0,6,30,2048,891.875,1156.125,43.548584,13.5390005,2.9296875,1717.77344,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:00,37.64706,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,48,29.5,118,25.5,111,111,110,2177.41943,1950.86707,100,100,100,100,100,44,47,46,48,48,3904.46045,3904.46045,3904.46045,3904.46045,54.7035027,41.28759,1.022822,3.079483,100.114372,47.1903152,7.488575,8.380306,30,135,405.000031,270,1001,19,13,0,10,30,2048,893.875,1154.125,43.64624,13.9210005,2.9296875,890.625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:01,35.294117,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,43,29.5,118,25.5,111,111,110,2156.54956,1914.89368,89.23077,96.92308,93.84615,89.23077,92.30769,38,45,41,37,42,3904.46021,3904.46021,3904.46021,3904.46021,49.59003,36.14092,1.0255295,3.02567649,100.114365,47.3163,7.508568,8.360313,30,202.500015,405.000031,405.000031,1000,41,25,0,14,30,2048,901,1147,43.99414,14.1160011,0.9765625,892.5781,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:02,33.3333321,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,40,29.5,118,25.5,111,111,110,2177.41943,1939.65515,78.125,81.25,78.125,87.5,81.25,35,36,39,39,39,3904.46216,3904.46216,3904.46216,3904.46216,42.0033836,29.88636,1.11616862,2.822581,100.114418,46.1937828,7.33043671,8.53844452,30,999.448059,3505.50024,1998.89612,999,11,3,0,5,30,2048,795.3594,1252.64063,38.835907,27.3590012,30.2734375,0.9765625,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:03,31.7647057,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,35,29.5,118,25,111,111,110,2163.46143,1914.89368,66.15385,27.6923065,27.6923065,47.6923065,42.3076935,30,30,27,30,30,3904.46167,3904.46167,4004.576,4004.576,23.70397,18.0248528,1.02048326,2.47541213,100.1144,30.1927948,4.79126,11.0776215,31,999.448059,3505.50024,1998.89612,996,6,2,0,4,30,2048,652.4297,1395.57031,31.8569183,27.565,0,0,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:04,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.45600003,1.016,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,32,29.5,118,25.5,111,111,110,2156.54956,1928.57141,29.6875,7.8125,3.125,34.375,18.75,32,29,27,30,32,3904.461,3904.461,3904.461,4004.57544,16.0246525,10.5737667,0.982307,1.96193647,100.114388,29.9690247,4.75574875,11.1131325,31,999.448059,3505.50024,1998.89612,995,6,2,0,4,30,2048,652.4297,1395.57031,31.8569183,27.1820011,0.9765625,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:05,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.528,1.016,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,32,29.5,118,25.5,111,111,110,2156.54956,1923.0769,20.3125,7.8125,7.8125,25,15.234375,31,28,27,32,32,4004.576,4004.576,4004.576,3904.46167,16.276186,10.8159666,0.994610131,1.95123065,100.1144,29.9659729,4.75526428,11.1136169,31,910.854065,3004.6792,1821.70813,996,5,2,0,3,30,2048,652.4297,1395.57031,31.8569183,26.045002,0.9765625,0,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:06,21.9607849,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,32,29.5,118,25,111,111,110,2173.913,1950.86707,30.76923,9.230768,12.3076916,30.76923,20.7692318,30,30,27,29,30,3904.46143,3904.46143,3904.46143,4004.57568,15.3571177,9.915789,0.9779875,1.93162048,100.114395,30.0110931,4.76242447,11.1064568,31,910.854065,3004.6792,1821.70813,996,6,2,0,4,30,2048,652.4297,1395.57031,31.8569183,26.4280014,0,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:07,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.480000019,1.016,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,31,29.5,118,25.5,111,111,110,2166.934,1923.0769,29.6875,4.6875,9.375,46.875,22.65625,29,28,29,32,32,3904.461,3904.461,3904.461,4004.5752,16.0660229,10.6206388,0.988800943,1.947887,100.11438,29.8966141,4.744259,11.1246223,32,910.854065,3004.6792,1821.70813,997,6,2,0,4,30,2048,652.4297,1395.57031,31.8569183,25.947,0.9765625,0,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:08,23.1372547,100,49.80392,49.80392,49.80392,49.80392,0.512,1.016,3.42400026,3.42400026,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,32,29,118,25,111,111,110,2177.41943,1928.57141,36.9230728,9.230768,6.153846,39.9999962,23.0769272,29,29,27,36,36,4004.57568,3904.46118,4004.57568,4004.57568,23.71724,11.6905584,1.01311207,1.99095976,100.114388,29.8427887,4.735718,11.1331635,31,721.406,810.000061,1442.812,1001,15,7,0,11,30,2048,651.4297,1396.57031,31.80809,15.7300005,0,889.648438,32,0.0102996826,29,0.0422515869,100,478.34137,48.19788,25,1.56647658,0.007537842
12/16/2021 06:55:09,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.42400026,3.42400026,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,33,29,118,25.5,111,111,110,2170.418,1950.86707,30.76923,10.76923,12.3076916,33.8461533,21.9230766,32,29,27,30,32,3904.46069,3904.46069,4004.5752,4004.5752,25.1809464,12.0115156,1.01312268,1.98839343,100.11438,29.8165665,4.731556,11.1373253,31,721.406,810.000061,1442.812,1003,15,7,0,11,30,2048,650.1797,1397.82031,31.7470551,15.8250008,0,889.648438,32,0.0102996826,29,0.0422515869,100,478.351135,48.1966248,25,1.56645215,0.007537842
12/16/2021 06:55:11,28.2352943,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.42400026,3.42400026,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,33,28.5,118,25.5,111,111,110,2166.934,1914.89368,32.8125,21.875,10.9375,40.625,26.5625,29,28,26,37,37,3904.462,3904.462,4004.57617,3904.462,25.80927,12.6706963,1.01386726,2.06474662,100.1144,29.7203445,4.71628571,11.1525955,30,721.406,810.000061,1442.812,1001,16,7,0,13,30,2048,646.1797,1401.82031,31.5517426,15.4550009,0.9765625,0,32,0.0102996826,29,0.0422515869,100,478.351135,48.1966248,25,1.56645215,0.007537842
12/16/2021 06:55:12,28.2352943,100,49.80392,49.80392,49.80392,49.80392,0.520000041,1.016,3.42400026,3.42400026,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,33,28.5,118,25.5,111,111,110,2163.46143,1925.82031,27.6923065,16.9230766,9.230768,41.53846,23.8461552,31,34,30,32,34,4004.5752,3904.461,3904.461,3904.461,25.7812,12.6640406,1.02028537,2.03161526,100.11438,29.9266968,4.749031,11.11985,30,721.406,810.000061,1442.812,1001,16,7,0,11,30,2048,650.1797,1397.82031,31.7470551,15.5300007,0.9765625,889.648438,32,0.0102996826,29,0.0422515869,100,478.351135,48.1966248,25,1.56645215,0.007537842
12/16/2021 06:55:13,27.4509811,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,39,28.5,118,25.5,111,111,110,2160,1936.87231,57.8125,48.4375,59.375,62.5,57.03125,40,41,43,43,43,3904.461,3904.461,3904.461,3904.461,38.6743546,25.2915287,1.06806839,2.56578636,100.11438,30.1731567,4.788143,11.0807381,30,721.406,810.000061,1442.812,1001,24,14,0,12,30,2048,670.4297,1377.57031,32.7358246,16.0080013,6.8359375,594.726563,32,0.0102996826,29,0.0422515869,100,478.351135,48.1966248,25,1.56645215,0.007537842
12/16/2021 06:55:14,32.54902,100,49.80392,49.80392,49.80392,49.80392,0.576000035,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,41,28.5,118,25.5,111,111,110,2156.54956,1928.57141,83.07693,86.15385,69.2307739,81.53846,80,39,40,37,41,43,3904.46118,3904.46118,3904.46118,3904.46118,38.3142471,31.7635479,1.06685352,2.79394364,100.114388,32.0209045,5.08136,10.7875214,32,1126.406,3505.50024,2252.812,996,21,6,0,6,30,2048,796.25,1251.75,38.8793945,30.3680019,3.90625,890.625,32,0.0102996826,29,0.0422515869,100,478.351135,48.1966248,25,1.56645215,0.007537842
12/16/2021 06:55:15,36.47059,100,49.80392,49.80392,49.80392,49.80392,0.568,1.008,3.42400026,3.40800023,1,0.15200001,1.016,3.40800023,3.2,0.984,0.15200001,0.128,0.136,0.120000005,0.136,39,28.5,118,25.5,111,111,110,2170.418,1950.86707,68.75,57.8125,54.6875,68.75,62.5,33,30,28,33,33,3904.462,3904.462,3904.462,3904.462,32.2135162,26.5222912,1.02141988,2.72125268,100.11441,32.1437,5.10084534,10.7680359,32,1126.406,3505.50024,2252.812,996,6,2,0,3,30,2048,811.4258,1236.57422,39.6204,28.781002,2.9296875,0.9765625,32,0.0102996826,29,0.0422515869,100,478.351135,48.1966248,25,1.56645215,0.007537842
