,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/0/temperature/0,/hdd/0/factor/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Used Space"
12/17/2021 09:46:02,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,24.5,120,24.5,113,113,112,2149.68164,1925.82031,76.5625,95.3125,100,98.4375,92.578125,22,34,31,32,34,3291.75366,3291.75366,3291.75366,3291.75366,46.7393875,34.5596,0,2.49796534,99.7501144,34.81559,5.549324,10.38987,30,135,405.000031,270,1004,33,27,0,1,30,2048,530.035156,1517.96484,25.8806229,14.1230011,1.953125,0,100,497.510254,48.9358139,24,1.5768764,0.007537842
12/17/2021 09:46:03,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,32,24.5,120,24.5,113,113,112,2170.418,1925.82031,79.6875,92.1875,98.4375,100,92.578125,30,33,32,33,33,3291.753,3291.753,3291.753,3291.753,47.28038,35.018158,0,2.62862754,99.75009,35.25183,5.61885834,10.3203354,30,721.406,810.000061,1442.812,1005,3,7,0,0,30,2048,539.03125,1508.96875,26.3198853,15.434001,0,0,100,497.510254,48.9358139,24,1.5768764,0.007537842
12/17/2021 09:46:04,25.09804,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,32,24.5,120,24.5,113,113,112,2153.11,1906.77966,93.75,95.3125,100,100,97.265625,30,31,31,30,32,3291.75317,3291.75317,3291.75317,3291.75317,48.44221,36.25288,0,2.51186585,99.75009,35.4142456,5.644745,10.2944489,30,135,405.000031,270,1003,6,13,0,0,30,2048,541.03125,1506.96875,26.4175415,15.0630007,5.859375,1.953125,100,497.510254,48.9358139,24,1.5768764,0.007537842
12/17/2021 09:46:05,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,32,24.5,120,24.5,113,113,112,2166.934,1939.65515,100,100,100,100,100,31,34,29,32,33,3291.75415,3291.75415,3291.75415,3291.75415,48.63071,36.3662338,0,2.662178,99.75012,35.3299255,5.63130569,10.307888,30,135,405.000031,270,1003,39,30,0,0,30,2048,541.03125,1506.96875,26.4175415,14.411,12.6953125,1.953125,100,497.510254,48.9358139,24,1.5768764,0.007537842
12/17/2021 09:46:06,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,32,25,120,24.5,113,113,112,2153.11,1914.89368,96.92308,90.76923,100,100,96.92308,29,30,31,32,32,3291.75146,3291.75146,3291.75146,3291.75146,47.80368,35.6171455,0,2.5763762,99.7500458,35.5922546,5.67311859,10.2660751,30,162.000015,405.000031,324.000031,1003,33,30,0,0,30,2048,537.03125,1510.96875,26.222229,14.5070009,0,0,100,497.510254,48.9358139,24,1.5768764,0.007537842
12/17/2021 09:46:07,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2173.913,1920.34143,98.4127,100,100,100,99.60318,29,31,30,29,31,3291.75537,3291.75537,3291.75537,3291.75537,47.7957535,35.5822258,0,2.5911665,99.75017,35.6351166,5.67995071,10.259243,30,135,405.000031,270,1002,0,11,0,0,30,2048,545.40625,1502.59375,26.6311646,14.027,0,0,100,497.510254,48.9358139,24,1.5768764,0.007537842
12/17/2021 09:46:08,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25,120,24.5,113,112,112,2166.934,1920.34143,100,100,100,100,100,30,30,28,32,31,3291.75317,3291.75317,3291.75317,3291.75317,46.54392,34.39598,0,2.54464269,99.75009,36.3301773,5.790737,10.1484566,30,135,405.000031,270,1001,0,11,0,0,30,2048,545.40625,1502.59375,26.6311646,13.835001,0,0,100,497.510254,48.9358139,24,1.5768764,0.007537842
12/17/2021 09:46:09,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,112,112,2170.418,1939.65515,100,100,100,100,100,29,27,30,31,31,3291.7522,3291.7522,3291.7522,3291.7522,47.175415,35.0402336,0,2.444273,99.75007,35.97403,5.73397064,10.2052231,30,135,405.000031,270,1000,0,11,0,0,30,2048,545.65625,1502.34375,26.6433716,13.9310007,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:10,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2156.54956,1914.89368,100,100,100,100,100,28,30,29,29,31,3291.75439,3291.75439,3291.75439,3291.75439,47.65391,35.5459747,0,2.339706,99.75013,35.8105927,5.70792,10.2312737,30,135,405.000031,270,1000,6,12,0,1,30,2048,545.65625,1502.34375,26.6433716,14.22,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:11,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2166.934,1917.61365,100,100,100,100,100,30,31,30,29,31,3291.75317,3291.75317,3291.75317,3291.75317,46.84538,34.6221046,0,2.61334038,99.75009,35.82955,5.71094131,10.2282524,30,135,405.000031,270,1000,6,12,0,0,30,2048,545.40625,1502.59375,26.6311646,14.027,43.9453125,1.953125,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:12,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2166.934,1931.33044,100,100,100,100,100,31,31,30,31,32,3291.754,3291.754,3291.754,3291.754,46.77141,34.7130051,0,2.32053947,99.75012,37.479763,5.97397232,9.965221,30,135,405.000031,270,1000,3,11,0,0,30,2048,545.28125,1502.71875,26.625061,13.9310007,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:13,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2166.934,1925.82031,100,100,100,100,100,29,31,32,31,32,3291.75317,3291.75317,3291.75317,3291.75317,46.9334373,34.8512344,0,2.35451627,99.7501,38.1488075,6.080612,9.858582,29,135,405.000031,270,999,8,14,0,0,30,2048,545.15625,1502.84375,26.6189575,14.1230011,0.9765625,12.6953125,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:14,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2153.11,1904.09021,100,100,100,100,100,28,30,30,30,31,3291.752,3291.752,3291.752,3291.752,47.1112823,35.09378,0,2.18333626,99.75005,38.44964,6.128563,9.810631,30,135,405.000031,270,999,4,12,0,0,30,2048,545.15625,1502.84375,26.6189575,14.027,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:15,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.528,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2153.11,1904.09021,100,100,100,100,100,30,32,30,31,32,3291.75464,3291.75464,3291.75464,3291.75464,46.50756,34.4175224,0,2.389033,99.750145,39.4269371,6.284336,9.654858,30,135,405.000031,270,1001,3,11,0,0,30,2048,545.15625,1502.84375,26.6189575,14.22,0,18.5546875,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:16,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2166.934,1931.33044,100,100,100,100,100,30,31,31,32,32,3291.75366,3291.75366,3291.75366,3291.75366,47.9496765,35.81448,0,2.37166238,99.7501144,39.30974,6.26565552,9.673538,30,135,405.000031,270,1000,11,15,0,1,30,2048,545.15625,1502.84375,26.6189575,14.3160009,13.671875,401.3672,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:17,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.536,1.008,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,32,25,120,24.5,113,113,112,2153.11,1914.89368,100,100,100,100,100,30,31,29,32,32,3291.753,3291.753,3291.753,3291.753,48.74844,36.5894241,0,2.38580632,99.75009,39.5800858,6.30874634,9.630447,30,135,405.000031,270,1000,14,16,0,1,30,2048,545.15625,1502.84375,26.6189575,14.1230011,0,14.6484375,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:18,25.8823528,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2163.46143,1917.61365,100,100,100,100,100,32,32,30,30,32,3291.7522,3291.7522,3291.7522,3291.7522,47.392662,35.2997131,0,2.28173375,99.75007,39.63587,6.3176384,9.621555,29,135,405.000031,270,1001,0,10,0,0,30,2048,545.15625,1502.84375,26.6189575,14.22,1.953125,6.8359375,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:19,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2166.934,1931.33044,100,100,100,100,100,28,30,29,31,31,3291.75464,3291.75464,3291.75464,3291.75464,47.356514,35.2661133,0,2.4010458,99.750145,40.1563644,6.40060043,9.538593,29,135,405.000031,270,999,6,12,0,0,30,2048,545.15625,1502.84375,26.6189575,14.027,15.625,11.71875,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:20,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2153.11,1928.57141,100,100,100,100,100,32,34,33,32,34,3291.752,3291.752,3291.752,3291.752,47.48638,35.470974,0,2.19104719,99.75006,39.6451569,6.3191185,9.620075,30,135,405.000031,270,1000,1,11,0,0,30,2048,545.15625,1502.84375,26.6189575,13.9310007,1.953125,12.6953125,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:21,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25,120,24.5,113,113,112,2153.11,1906.77966,100,100,100,100,100,31,31,31,30,31,3291.754,3291.754,3291.754,3291.754,46.91181,34.8727531,0,2.16463947,99.7501144,40.03177,6.380741,9.558453,30,135,405.000031,270,1000,6,12,0,0,30,2048,545.15625,1502.84375,26.6189575,13.9310007,83.984375,6.8359375,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:22,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.536,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,32,25,120,24.5,113,113,112,2153.11,1920.34143,100,100,100,100,100,30,32,29,31,33,3291.75439,3291.75439,3291.75439,3291.75439,48.080246,35.9992676,0,2.31780887,99.75014,39.7894478,6.34211731,9.597076,30,135,405.000031,270,1000,6,12,0,0,30,2048,536.65625,1511.34375,26.2039185,14.22,10.7421875,4.8828125,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:23,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25.5,120,24.5,113,113,112,2170.418,1942.446,100,100,100,98.4375,99.609375,29,29,28,30,30,3291.75317,3291.75317,3291.75317,3291.75317,48.30238,36.1628075,0,2.42686343,99.75009,39.8645973,6.35409546,9.585098,29,135,405.000031,270,999,9,14,0,0,30,2048,545.15625,1502.84375,26.6189575,13.9310007,0.9765625,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:24,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,24.5,113,113,112,2156.54956,1914.89368,100,100,100,100,100,28,29,28,30,30,3291.75342,3291.75342,3291.75342,3291.75342,46.9360466,34.781723,0,2.51913476,99.7501,40.6418381,6.47798157,9.461212,30,135,405.000031,270,1000,0,11,0,0,30,2048,545.15625,1502.84375,26.6189575,14.027,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:25,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,24.5,113,113,112,2173.913,1928.57141,100,100,100,100,100,29,30,31,31,31,3291.754,3291.754,3291.754,3291.754,46.5408134,34.4248619,0,2.47711563,99.7501144,40.218708,6.41053772,9.528656,29,135,405.000031,270,999,5,13,0,0,30,2048,545.28125,1502.71875,26.625061,13.9310007,0.9765625,0.9765625,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:26,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,24.5,113,112,112,2166.934,1939.65515,100,100,100,100,100,29,31,28,28,31,3291.751,3291.751,3291.751,3291.751,46.3820229,34.2120667,0,2.63920951,99.75003,40.1278343,6.39605331,9.54314,29,135,405.000031,270,1001,5,13,0,0,30,2048,545.53125,1502.46875,26.6372681,13.9310007,0,433.59375,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:27,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,24.5,113,112,112,2153.11,1914.89368,100,100,100,100,100,29,29,29,30,29,3291.75513,3291.75513,3291.75513,3291.75513,46.1662331,33.9616165,0,2.688752,99.75015,40.24949,6.41544342,9.52375,29,135,405.000031,270,1000,6,13,0,0,30,2048,547.40625,1500.59375,26.72882,14.027,11.71875,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:28,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.144000009,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,24.5,113,113,112,2166.934,1917.61365,100,100,100,100,100,30,30,29,28,30,3291.75317,3291.75317,3291.75317,3291.75317,46.47854,34.3884735,0,2.382221,99.75009,40.5396233,6.461689,9.477505,29,135,405.000031,270,1000,13,16,0,0,30,2048,554.65625,1493.34375,27.0828247,14.027,41.9921875,5.859375,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:29,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,24.5,113,113,112,2153.11,1925.82031,100,100,100,100,100,29,30,28,30,30,3291.75439,3291.75439,3291.75439,3291.75439,46.3616257,34.18363,0,2.58823442,99.75014,40.27215,6.419056,9.520138,29,135,405.000031,270,1001,6,13,0,0,30,2048,546.03125,1501.96875,26.6616821,14.027,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:30,25.4901962,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,30,25.5,120,24.5,113,112,112,2163.46143,1928.57141,100,100,100,98.4375,99.609375,31,26,29,29,31,3291.75269,3291.75269,3291.75269,3291.75269,44.8434334,32.7576256,0,2.48079443,99.7500839,40.31918,6.426552,9.512642,29,135,405.000031,270,1000,7,13,0,0,30,2048,550.03125,1497.96875,26.8569946,14.027,0,8.7890625,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:31,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25.5,120,24.5,113,112,112,2153.11,1906.77966,100,100,100,100,100,30,29,31,32,32,3291.75366,3291.75366,3291.75366,3291.75366,46.2064247,34.07084,0,2.52072978,99.75011,40.3977966,6.439083,9.500111,29,135,405.000031,270,999,10,15,0,0,30,2048,552.28125,1495.71875,26.9668579,14.1230011,1.953125,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:32,26.27451,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,31,25.5,120,24.5,113,113,112,2173.913,1931.33044,100,95.38461,98.46154,95.38461,97.30769,27,24,23,23,28,3291.75366,3391.50366,3291.75366,3291.75366,45.24186,33.0861435,0,2.40498638,99.75011,37.6577034,6.00233459,9.936859,30,721.406,810.000061,1442.812,1000,51,31,0,0,30,2048,447.765625,1600.23438,21.8635559,15.5400009,24.4140625,2.9296875,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:33,24.3137264,100,49.80392,49.80392,49.80392,49.80392,0.544,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,25,25.5,120,24.5,113,112,112,2153.11,1928.57141,73.01587,20.63492,26.9841251,28.5714264,37.30159,18,20,18,18,22,798.0004,1895.2511,1895.2511,1895.2511,19.9015388,13.30403,0,1.49363816,99.75005,21.9490433,3.49850082,12.4406929,30,1126.406,3505.50024,2252.812,999,0,1,0,0,30,2048,295.898438,1752.10156,14.4481659,27.7510014,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:34,20.7843132,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,21,25.5,120,24.5,113,112,112,2160,1931.33044,9.375,6.25,6.25,6.25,7.03125,16,18,17,16,22,798.0008,1296.75134,1296.75134,1296.75134,5.65021372,1.52687418,0,0.939521253,99.7501,21.5466614,3.43436432,12.5048294,31,1126.406,3505.50024,2252.812,997,0,1,0,0,30,2048,295.585938,1752.41406,14.4329071,27.847002,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:35,20,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.42400026,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,120,24.5,113,112,112,2153.11,1923.0769,9.230768,4.615384,1.53846145,6.153846,5.384618,15,18,17,16,21,798.000732,798.000732,798.000732,798.000732,5.621987,1.41231847,0,0.9227599,99.75009,21.53666,3.43276978,12.506424,31,135,405.000031,270,997,0,4,0,0,30,2048,295.585938,1752.41406,14.4329071,22.266,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:36,20,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,120,24.5,113,112,112,2163.46143,1925.82031,4.615384,3.076923,4.615384,4.615384,4.23076725,16,17,16,16,21,798.0012,798.0012,798.0012,798.0012,13.1895666,1.39332378,0,0.9294228,99.75015,21.5272064,3.431263,12.5079308,30,135,405.000031,270,1002,1,10,0,0,30,2048,295.585938,1752.41406,14.4329071,13.9410009,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:37,20,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,120,24.5,113,112,112,2166.934,1917.61365,9.230768,3.076923,3.076923,4.615384,5.000001,16,18,17,16,20,798.000549,798.000549,798.000549,798.000549,13.2347012,1.44819546,0,0.9293507,99.75007,21.5258179,3.43104172,12.508152,30,135,405.000031,270,1004,0,10,0,0,30,2048,295.460938,1752.53906,14.4268036,13.942,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:38,20,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1.03200006,3.40800023,3.2,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25.5,120,24.5,113,112,112,2166.934,1939.65515,6.25,10.9375,7.8125,7.8125,8.203125,16,17,16,16,21,798.0011,798.0011,798.0011,798.0011,13.6862755,1.888057,0,0.940425336,99.75014,21.5014343,3.42715454,12.5120392,30,135,405.000031,270,1004,0,10,0,0,30,2048,287.585938,1760.41406,14.0422821,13.9410009,0,0,100,497.54538,48.9368324,25,1.576841,0.007537842
12/17/2021 09:46:39,20,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1.03200006,3.40800023,3.18400025,0.992000043,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25,120,24.5,113,112,112,2160,1914.89368,3.125,0,4.6875,4.6875,3.125,15,17,17,16,21,798.000549,798.000549,798.000549,798.000549,13.1691618,1.38245475,0,0.9289511,99.75007,21.493576,3.42590332,12.51329,30,135,405.000031,270,1003,0,10,0,0,30,2048,287.585938,1760.41406,14.0422821,13.942,0,0,100,497.574036,48.93557,25,1.57677948,0.007537842
12/17/2021 09:46:40,20,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.40800023,3.44,1,0.15200001,1.03200006,3.40800023,3.18400025,0.984,0.144000009,0.120000005,0.136,0.120000005,0.128,20,25,120,24.5,113,112,112,2149.68164,1914.89368,4.6875,4.6875,1.5625,6.25,4.296875,16,18,16,17,20,798.0008,798.0008,798.0008,798.0008,13.23921,1.45221329,0,0.9265213,99.7501,21.49231,3.42570114,12.5134926,30,135,405.000031,270,1002,0,10,0,0,30,2048,287.585938,1760.41406,14.0422821,13.942,0,0,100,497.574036,48.93557,25,1.57677948,0.007537842
