,/lpc/nct6793d/control/0,/lpc/nct6793d/control/1,/lpc/nct6793d/control/2,/lpc/nct6793d/control/3,/lpc/nct6793d/control/4,/lpc/nct6793d/control/5,/lpc/nct6793d/voltage/0,/lpc/nct6793d/voltage/1,/lpc/nct6793d/voltage/2,/lpc/nct6793d/voltage/3,/lpc/nct6793d/voltage/4,/lpc/nct6793d/voltage/5,/lpc/nct6793d/voltage/6,/lpc/nct6793d/voltage/7,/lpc/nct6793d/voltage/8,/lpc/nct6793d/voltage/9,/lpc/nct6793d/voltage/10,/lpc/nct6793d/voltage/11,/lpc/nct6793d/voltage/12,/lpc/nct6793d/voltage/13,/lpc/nct6793d/voltage/14,/lpc/nct6793d/temperature/0,/lpc/nct6793d/temperature/1,/lpc/nct6793d/temperature/2,/lpc/nct6793d/temperature/3,/lpc/nct6793d/temperature/4,/lpc/nct6793d/temperature/5,/lpc/nct6793d/temperature/6,/lpc/nct6793d/fan/0,/lpc/nct6793d/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/1,/atigpu/0/temperature/2,/atigpu/0/temperature/4,/atigpu/0/temperature/5,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/clock/2,/atigpu/0/voltage/0,/atigpu/0/voltage/1,/atigpu/0/voltage/2,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/level/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/0/temperature/0,/hdd/0/factor/0,/hdd/1/level/0,/hdd/1/data/0,/hdd/1/load/0,/hdd/1/temperature/0,/hdd/1/factor/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #1","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU VRM Core","GPU VRM Memory #1","GPU VRM Memory #2","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU SOC","GPU Core","GPU Memory","GPU SOC","GPU Core","GPU Memory","GPU Fan","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification","Remaining Life","Total Bytes Written","Used Space","Temperature","Write Amplification"
03/31/2022 01:20:28,83.13725,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29,117,28.5,110,108,108,1674.938,2177.41943,98.4375,92.1875,98.4375,92.1875,95.3125,29,30,29,29,30,3291.751,3291.751,3291.751,3291.751,35.4573174,30.937664,0,2.79594731,99.75003,40.661274,6.481079,9.458115,50,50,0,0,0,54,84,1137,1659,1750,920,0.9620001,0.85,0.8,77,16,29,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:29,83.13725,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29,117,28.5,110,108,108,1674.938,2170.418,98.46154,98.46154,100,100,99.23077,29,30,29,30,30,3291.752,3291.752,3291.752,3291.752,35.74981,31.1789761,0,2.88162827,99.75006,40.80473,6.5039444,9.435249,50,48,0,0,0,52,50,1328,1191,1750,667,0.8,0.85,0.8,51,10,34,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:30,82.7451,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29,117,28.5,110,108,108,1687.5,2184.466,96.92308,93.84615,95.38461,92.30769,94.61538,29,30,28,29,30,3291.75146,3291.75146,3291.75146,3291.75146,35.1369362,30.5834389,0,2.83556581,99.75004,40.64153,6.477932,9.461262,51,50,0,0,0,56,88,1406,1723,1750,935,0.9620001,0.85,0.8,75,17,37,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:31,82.35294,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.40800023,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29,117,28.5,110,108,108,1677.01868,2180.937,96.875,96.875,96.875,96.875,96.875,29,30,29,31,31,3291.752,3291.752,3291.752,3291.752,35.3821945,30.85519,0,2.83137846,99.75006,40.87301,6.51482773,9.424366,51,50,0,0,0,55,75,1452,1558,1750,870,0.837,0.85,0.8,69,15,38,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:32,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.40800023,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29,117,28.5,110,108,108,1668.72681,2188.00659,96.875,92.1875,87.5,90.625,91.796875,28,30,29,30,30,3291.752,3291.752,3291.752,3291.752,34.7641144,30.18557,0,2.79025459,99.75006,40.8993568,6.51902771,9.420166,51,50,0,0,0,55,64,1486,1421,1750,697,0.8,0.85,0.8,46,10,39,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:33,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29,117,28.5,110,108,108,1660.5166,2184.466,98.46154,93.84615,92.30769,95.38461,95,29,30,29,29,30,3291.75073,3291.75073,3291.75073,3291.75073,35.3518829,30.7839966,0,2.79878283,99.75002,40.7620773,6.49714661,9.442047,52,50,0,0,0,55,69,1511,1443,1750,874,0.85,0.85,0.8,76,14,39,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:34,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29,117,28.5,110,108,108,1658.47668,2184.466,96.82539,90.47619,96.82539,93.650795,94.44444,30,31,31,31,31,3291.75269,3291.75269,3291.75269,3291.75269,35.74582,31.08065,0,2.76824,99.75008,40.5764046,6.467552,9.471642,50,50,0,0,0,51,46,1536,797,1478,825,0.8,0.85,0.8,89,12,40,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:35,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,108,108,1658.47668,2184.466,92.30769,90.76923,95.38461,93.84615,93.07692,28,30,29,29,30,3291.75,3291.75,3291.75,3291.75,35.38029,30.7979031,0,2.84760475,99.75,40.66862,6.48225,9.45694351,52,50,0,0,0,57,90,1565,1681,1750,902,0.9620001,0.85,0.8,76,17,41,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:36,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,29,29.5,117,28.5,110,108,108,1658.47668,2188.00659,96.875,92.1875,98.4375,90.625,94.53125,28,30,28,28,30,3291.754,3291.754,3291.754,3291.754,34.3869934,29.8297787,0,2.74525666,99.7501144,40.7179222,6.49010849,9.449085,51,50,0,0,0,53,53,1598,973,1700,883,0.900000036,0.85,0.8,91,13,42,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:37,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,108,108,1664.61157,2184.466,87.69231,81.53846,93.84615,86.15385,87.30769,28,31,29,29,31,3291.75024,3291.75024,3291.75024,3291.75024,34.94734,30.4268761,0,2.82421684,99.75001,40.7678452,6.498066,9.441128,52,50,0,0,0,56,75,1633,1553,1750,812,0.937000036,0.85,0.8,67,13,42,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:38,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.3920002,1,0.160000011,0.960000038,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,108,108,1666.66663,2195.122,92.30769,92.30769,95.38461,92.30769,93.07692,30,29,28,29,30,3291.75342,3291.75342,3291.75342,3291.75342,35.56996,31.006134,0,2.88059878,99.7501,40.7736626,6.498993,9.440201,52,50,0,0,0,56,85,1665,1728,1750,942,0.9620001,0.85,0.8,68,15,43,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:39,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.42400026,3.40800023,1,0.160000011,0.952,3.40800023,3.216,0.984,0.15200001,0.128,0.144000009,0.128,0.136,29,29.5,117,28.5,110,108,108,1677.01868,2184.466,90.625,93.75,92.1875,90.625,91.796875,29,29,28,28,29,3291.75146,3291.75146,3291.75146,3291.75146,34.7242279,30.0881729,0,2.7582562,99.7500458,40.861927,6.51306152,9.426132,52,50,0,0,0,56,61,1696,1324,1750,584,0.775000036,0.85,0.8,40,9,44,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:40,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,108,108,1668.72681,2191.55835,92.1875,89.0625,90.625,93.75,91.40625,29,30,28,29,30,3291.752,3291.752,3291.752,3291.752,35.0209732,30.4600754,0,2.812563,99.75005,40.89926,6.51901245,9.420181,52,52,0,0,0,57,86,1725,1693,1750,914,0.9620001,0.85,0.8,74,16,45,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:41,82.35294,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,109,108,1668.72681,2188.00659,95.3125,85.9375,90.625,93.75,91.40625,28,30,27,27,30,3291.75171,3291.75171,3291.75171,3291.75171,34.72102,30.1723957,0,2.76312542,99.75005,40.9221878,6.522667,9.416527,52,50,0,0,0,56,88,1751,1703,1750,880,0.9620001,0.85,0.8,76,16,46,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:42,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,108,109,1670.79211,2184.466,92.1875,95.3125,95.3125,95.3125,94.53125,29,31,29,29,31,3291.752,3291.752,3291.752,3291.752,35.3318062,30.7493019,0,2.859221,99.75005,41.07129,6.5464325,9.392761,52,52,0,0,0,57,96,1784,1720,1750,936,0.9620001,0.85,0.8,79,18,46,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:43,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,108,109,1674.938,2188.00659,93.75,92.1875,90.625,89.0625,91.40625,28,30,28,29,30,3291.75073,3291.75073,3291.75073,3291.75073,34.78858,30.2493725,0,2.81483459,99.75002,41.0257454,6.539173,9.400021,52,52,0,0,0,56,94,1792,1717,1750,931,0.9620001,0.85,0.8,76,17,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:44,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,108,108,1674.938,2184.466,95.38461,90.76923,95.38461,84.61539,91.53846,30,31,29,29,31,3291.75171,3291.75171,3291.75171,3291.75171,35.2849846,30.7304649,0,2.83751917,99.75005,41.050396,6.54310226,9.396091,51,52,0,0,0,55,77,1793,1619,1750,874,0.9250001,0.85,0.8,69,13,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:45,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,109,109,1672.86243,2188.00659,87.5,85.9375,90.625,84.375,87.109375,28,31,28,29,31,3291.75244,3291.75244,3291.75244,3291.75244,33.8489037,29.2826767,0,2.69461632,99.75008,41.0789948,6.547661,9.391533,52,52,0,0,0,56,94,1796,1728,1750,935,0.9620001,0.85,0.8,75,17,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33,81.55221,27,1.52936816
03/31/2022 01:20:46,82.35294,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,109,109,1668.72681,2188.00659,98.46154,96.92308,90.76923,100,96.53846,30,31,29,29,31,3291.75122,3291.75122,3291.75122,3291.75122,35.8727341,31.2940083,0,2.91854239,99.75004,41.1501274,6.558998,9.380196,52,52,0,0,0,58,89,1797,1713,1750,924,0.9620001,0.85,0.8,77,17,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:47,82.35294,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,108,109,1670.79211,2188.00659,84.375,81.25,84.375,89.0625,84.765625,29,31,29,30,31,3291.752,3291.752,3291.752,3291.752,34.21418,29.6620712,0,2.70942831,99.75005,41.91394,6.680744,9.25845,52,52,0,0,0,57,99,1797,1736,1750,943,0.9620001,0.85,0.8,84,20,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:48,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,109,109,1674.938,2188.00659,90.625,90.625,87.5,90.625,89.84375,30,30,28,29,30,3291.752,3291.752,3291.752,3291.752,34.11482,29.5012474,0,2.70461845,99.75006,41.9360542,6.684269,9.254925,52,52,0,0,0,56,74,1796,1597,1750,895,0.837,0.85,0.8,70,13,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:49,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,109,109,1672.86243,2184.466,93.75,89.0625,95.3125,92.1875,92.578125,31,28,26,30,31,3291.75146,3291.75146,3291.75146,3291.75146,33.5813026,29.0610523,0,2.6245563,99.7500458,42.1321831,6.7155304,9.223663,50,52,0,0,0,52,48,1796,1217,1746,486,0.775000036,0.85,0.8,32,7,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:50,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,29,29.5,117,28.5,110,109,109,1670.79211,2188.00659,72.30769,73.8461456,76.92308,76.92308,75,29,31,30,29,31,3291.75146,3291.75146,3291.75146,3291.75146,32.26705,27.3430748,0,2.4913702,99.7500458,42.2276764,6.730751,9.208443,51,52,0,0,0,54,73,1798,1565,1750,853,0.918000042,0.85,0.8,62,13,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:51,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.40800023,1,0.160000011,0.952,3.40800023,3.216,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,28,29.5,117,28.5,110,109,109,1668.72681,2188.00659,89.0625,78.125,78.125,82.8125,82.03125,24,26,24,28,28,3291.75244,3291.75244,3291.75244,3291.75244,31.5498543,26.6333046,0,2.486293,99.75008,41.5527725,6.62317657,9.316017,46,48,0,0,0,46,11,1800,792,200,131,0.775000036,0.675,0.8,3,3,47,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:52,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.544,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,29,29.5,117,28.5,110,109,109,1670.79211,2191.55835,77.77778,73.01587,69.84126,71.42857,73.01587,28,29,29,29,30,3291.751,3291.751,3291.751,3291.751,31.1599541,26.1653767,0,2.371945,99.75003,41.68569,6.6443634,9.29483,49,50,0,0,0,49,41,1778,814,1750,845,0.8,0.85,0.8,67,13,46,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:53,82.35294,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.008,3.42400026,3.3920002,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,30,29.5,117,28.5,110,109,109,1668.72681,2184.466,92.1875,92.1875,90.625,92.1875,91.796875,28,27,25,25,28,3291.752,3291.752,3291.752,3291.752,34.1702843,29.6147118,0,2.77774549,99.75006,41.70783,6.647892,9.291302,47,50,0,0,0,47,19,1751,786,202,604,0.8,0.675,0.8,50,1,46,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:54,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.552000046,1.016,3.42400026,3.40800023,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,29,29.5,117,28.5,110,109,108,1674.938,2184.466,54.6875,51.5625,62.5,54.6875,55.859375,28,28,25,26,29,3291.752,3291.752,3291.752,3291.752,28.9725838,23.9268856,0,1.96296179,99.75005,31.71318,5.054825,10.8843689,45,50,0,0,0,45,15,1725,792,780,141,0.775000036,0.85,0.8,4,2,45,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:55,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,25,29.5,117,28.5,110,108,108,1666.66663,2191.55835,54.6875,40.625,42.1875,43.75,45.3125,19,22,21,19,24,798.000061,798.000061,798.000061,798.000061,19.81043,13.5174093,0,1.67678964,99.75001,31.5001,5.02086258,10.9183311,44,46,0,0,0,44,10,1706,793,200,96,0.775000036,0.675,0.8,1,1,44,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:56,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.56,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,24,29.5,117,28.5,110,108,109,1662.56152,2191.55835,25,20.3125,23.4375,21.875,22.65625,19,21,19,19,24,798.0004,798.0004,798.0004,1296.75073,14.2035952,6.01637363,0,1.20431173,99.75005,31.4594421,5.01438141,10.9248123,43,46,0,0,0,43,10,1676,792,200,79,0.775000036,0.675,0.8,0,1,44,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:57,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.992000043,0.15200001,0.128,0.144000009,0.128,0.136,24,29.5,117,28.5,110,109,109,1660.5166,2191.55835,18.75,14.0625,17.1875,14.0625,16.015625,19,21,19,19,24,798.0004,798.0004,798.0004,798.0004,13.478879,3.82597423,0,1.02930355,99.75005,31.1196671,4.960224,10.97897,43,46,0,0,0,43,10,1647,793,200,33,0.775000036,0.675,0.8,0,1,43,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:58,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,23,29.5,117,28.5,110,108,108,1660.5166,2191.55835,9.375,7.8125,6.25,6.25,7.421875,18,20,19,18,24,798.000732,798.000732,798.000732,798.000732,11.4993534,1.83686185,0,0.9645307,99.75009,30.9683914,4.93611145,11.0030823,43,46,0,0,0,43,10,1614,793,200,40,0.775000036,0.675,0.8,0,1,42,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:20:59,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,23,29.5,117,28.5,110,109,108,1668.72681,2188.00659,1.5625,1.5625,3.125,3.125,2.34375,18,20,20,18,24,798.000061,798.000061,798.000061,798.000061,11.2734175,1.57352006,0,0.9239329,99.75001,30.9250183,4.929199,11.0099945,42,46,0,0,0,42,10,1587,793,200,31,0.775000036,0.675,0.8,0,1,41,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:21:00,80.78432,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,23,29.5,117,28.5,110,108,109,1668.72681,2188.00659,3.125,1.5625,3.125,6.25,3.515625,18,21,19,18,23,798.0005,798.0005,798.0005,798.0005,11.1080551,1.61986768,0,0.9316731,99.75006,30.9015427,4.925457,11.0137367,42,46,0,0,0,42,10,1561,793,200,40,0.775000036,0.675,0.8,0,1,41,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:21:01,81.1764755,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,23,29,117,28.5,110,109,108,1660.5166,2184.466,3.125,3.125,6.25,6.25,4.6875,18,20,19,18,24,798.0004,798.0004,798.0004,798.0004,11.3683414,1.65336359,0,0.9414181,99.75005,30.5854187,4.87506866,11.0641251,42,46,0,0,0,42,10,1530,793,200,34,0.775000036,0.675,0.8,0,1,40,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:21:02,81.56863,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,23,29,117,28.5,110,109,108,1666.66663,2191.55835,4.6875,1.5625,1.5625,1.5625,2.34375,18,20,19,19,23,798.0004,798.0004,798.0004,798.0004,11.1486788,1.57120979,0,0.9304,99.75005,30.4659653,4.85602951,11.0831642,42,44,0,0,0,42,10,1504,793,200,33,0.775000036,0.675,0.8,0,1,39,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:21:03,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,23,29,117,28.5,110,108,108,1670.79211,2191.55835,3.125,4.6875,1.5625,3.125,3.125,18,20,19,18,23,798.0007,798.0007,798.0007,798.0007,11.1023951,1.56977654,0,0.9239486,99.7500839,30.4429474,4.85236,11.086834,42,46,0,0,0,42,10,1482,793,200,37,0.775000036,0.675,0.8,0,1,39,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:21:04,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.344,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,23,29,117,28.5,110,108,109,1670.79211,2195.122,6.25,7.8125,7.8125,6.25,7.03125,18,20,19,18,24,798.000366,798.000366,798.000366,798.000366,11.43642,1.82958388,0,0.9582376,99.7500458,30.3782578,4.84204865,11.0971451,42,46,0,0,0,42,10,1462,794,200,33,0.775000036,0.675,0.8,0,1,38,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
03/31/2022 01:21:05,81.9607849,100,49.80392,49.80392,49.80392,49.80392,0.336000025,1.016,3.42400026,3.42400026,1,0.160000011,0.952,3.40800023,3.2,0.984,0.15200001,0.128,0.144000009,0.128,0.136,23,29,117,28.5,110,108,108,1670.79211,2195.122,4.6875,6.25,7.8125,7.8125,6.640625,18,19,19,19,24,798.0001,798.0001,798.0001,798.0001,11.287221,1.6643945,0,0.935832143,99.7500153,30.39685,4.84501266,11.0941811,41,44,0,0,0,41,10,1435,793,200,32,0.775000036,0.675,0.8,0,1,37,100,1331.55237,46.5730247,26,1.57643151,99,2215.33838,81.55429,27,1.52936709
